"id_nfpu","features","label"
1693976005,"@zhayrar lol well thank you ","happiness"
1693976238,"good job! ","happiness"
1693976321,"I love the sunshine and the happiness it brings ","happiness"
1693976403,"@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh. ","happiness"
1693976576,"@living_autism BUT on the bright side you're on twitter! Morning! ","happiness"
1693976578,"@Petty01 Happy Birthday and cheers to PAO!! ","happiness"
1693977132,"i won because im awesome ","happiness"
1693977139,"I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol ","sadness"
1693977288,"finally having my cup of coffee!!! ","happiness"
1693977298,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha ","happiness"
1693977353,"@antsrants it's driving me insane!  all i want is a lie in!!! ","happiness"
1693977535,"For @mizhalle  ? http://blip.fm/~5jbp3","happiness"
1693977783,"Hi all, just recovering from a party, looking forward to an exciting bank holiday around the diy shops...life cant get much better.surely ","happiness"
1693978774,"@mskiannathediva  He's awesome... Have you worked with him before? He's a good friend.","happiness"
1693978860,"Well Done , Visteon Belfast, 2 years salary paid. Just shows what happens when you stand up for yourself ","happiness"
1693979009,"@DavidArchie I tweet sooo much about you. Gahd.  Hahaha!","happiness"
1693994772,"@williamduncan the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks ","happiness"
1693994848,"@algibbs thanks for that, now i learned something new today  enjoy.","happiness"
1693995090,"@iloveicetea haha when is it? good luck babe  &amp; UPLOAD A PHOTO, WILL YA ?","happiness"
1693995108,"The dj's and partypeople were great again at CC. Kicking  Next one June 7","sadness"
1693995118,"@allankent @andywalton oo, oo, I must compete... let me login to my work email to see if I can top that ","sadness"
1693995249,"@DavidArchie OK David, talk later  Have a great dayyyy ay ay ay ay","happiness"
1693995346,"@RaspberryHatter  aw. that sounds amazing  But I think I have work. Thank you for inviting me though ","sadness"
1693995415,"Sigh. I'm getting off the computer now to do even MORE homework... Bye ","sadness"
1693995442,"in school, wants to read Eclipse, 200-and-some-60 pages read ","sadness"
1693995626,"@hrcolors Maybe it had a hot date with a nice little Cesna. ","happiness"
1693995762,"@kyspeaks  Yah, they have footlong sausage too mah. But Halal place..piggy sausages are bigger ","happiness"
1693995855,"Morning all - woken by neighbour's kids screaming in the garden before 8am so not in a very benevolent mood...  you have been warned! ","sadness"
1693995916,"@galacticfaerie Sounds great. I'm looking forward to it then ","happiness"
1693996020,"...love and wanted to share with my followers. feeling inspirational. ive had a long day. ","happiness"
1693996029,"@LarryBenet Per Taylor Dayne conversation.  It's official I am now jealous of you.  ","sadness"
1693996217,"@velvetella Bye ! Have a great time being whisked away ","happiness"
1693996268,"@BoomKatt yes yes I AM, networking whore to the fullest.......and this girl is rih next to me ","happiness"
1693996776,"@alicedric can't wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits","happiness"
1693996812,"@MrMaxROI Hey, it's good to see you here! Will now follow you. Would be nice to have a photo! ","happiness"
1693997007,"Tweet you later, have a wonderful day. ","happiness"
1693997042,"Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l","happiness"
1693997133,"@Rosiecosy Thanks for sympathy. It wasn't too bad until about an hour ago when I started thinking of the appointment tomorrow. ","happiness"
1693997187,"tafe was actually quite good. for once ","happiness"
1693997207,"@neo_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc","sadness"
1693997318,"@Kayleigh_Stack i wish i could go to both but i don't think i'll be allowed :p either way with two shows going your bound to get a ticket ","sadness"
1693998110,"@wickedgirl24 glad you like it ","happiness"
1693998198,"Photo: Great night.  http://tumblr.com/xmo1pgymj","happiness"
1694013106,"@amber_benson  Woohoo! Well Done! I started Macarena-ing too ","happiness"
1694013153,"Bank holiday mondaaaaaay   Exams tomorrow  D:","happiness"
1694013591,"@Gennargh I also have a brain tumor called Jeffery. ","happiness"
1694013641,"is excited. Lots of good things happening work-wise here in Melbourne ","happiness"
1694013668,"recovering from mexican fiesta. Had a bit too much of a good time! ","happiness"
1694013773,"@geewhy  You're just jealous!  Guess you'll be walking around the office tomorrow in your Malo!  ","sadness"
1694013866,"New baby arrived yesterday. A fab baby boy at 2.8 kilo  Very proud and happy ","happiness"
1694014105,"which is why i can't wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!","happiness"
1694014476,"Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy ","sadness"
1694014698,"i get so sucked in to true life, and that steve-o documentary was intense, i love that shit, it's nice to see people get their lives back ","sadness"
1694014727,"is choosing to do britney for the dance showcase! yesss  cant wait. 58 days....","happiness"
1694014894,"still awake..doing my assignments and playing virtual farming ","happiness"
1694015145,"@vene2ia Great! ","happiness"
1694015148,"I think more people would buy the Slap chop, if the commercial was like this: http://bit.ly/vQIUf ","happiness"
1694015743,"watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute ","happiness"
1694015762,"@PeopleBrowsr nice new profile picture! Glad to see some friends in there ","happiness"
1694015774,"@DavidArchie  AWOOOOGAHHHHHH!!!! heheee hope you get some decently priced breakfast real quick, David ","happiness"
1694015832,"Hangin out and drinkin beers with @muffclassic ..dude brought me a new pair of purple kicks.. I'm gonna wear them on the Act III cover.. ","sadness"
1694016205,"supernatural is back on tonight !! ","happiness"
1694016929,"but omg mummy bought me ice-cream!  ","happiness"
1694017165,"@deversum good morning Hazel  caffeine-shot?","happiness"
1694017293,"@niuts14 Our weekend was also great... two friends of Julia were here for four days... ","happiness"
1694017437,"Ah. Bank holiday morning...reading Elle in bed and getting excited for a roast dinner in Sheering later ","happiness"
1694017444,"@abstractg @grendel @tigertigercb woohoo! I got the Sunbeam CafÃ¯Â¿Â½ Series grinder at Eu Foods for only $198! Epic win ","happiness"
1694017621,"@pixelbase @steverumsby I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009","happiness"
1694032392,"because he @the_real_nash wants to be an honorary Filipino  i'll follow him now ;)) thanks @daxvelando! ","happiness"
1694032772,"@Emmmaa___ haha was it good? i bet it was ","happiness"
1694032876,"mmm  eating tostitos &amp;&amp; piknik with spinach dip from S&amp;R. &lt;3","happiness"
1694033103,"@chainsawchelsea If it's any consolation, you're definitely one of the hottest GG's, IMHO ","happiness"
1694033379,"@khali_blache Night! Doze well. ","happiness"
1694033628,"@DonnieWahlberg  &quot;donnie rocks&quot; if u could only here it my 2year old runs around every where sayin &quot;donnie rocks&quot; ","happiness"
1694033769,"@maydbs Its looking like June - nice right? ","happiness"
1694033843,"Prom was awesome. ","happiness"
1694034056,"9100 tweets....just living the rockstar life one tweet at a time. ","happiness"
1694034106,"possessed beyond certainty that she has made the rite decision ","happiness"
1694034198,"@RealBillBailey good moring mr bailey, it is my birthday today ","happiness"
1694034455,"spending a 'girly' day wif my four big sisters! shopping. pedicures and dyeing eachother's hair. ohh yeah ","happiness"
1694034482,"@katrin_l unfortunately not.my work ties me down 4 the whole summer.but if there's a eu-tour this fall,I'll be there!  I want a rebound","sadness"
1694034531,"Would really like to buy death note 1 &amp; 2 later this week  I loved those movies!","happiness"
1694034633,"@ELLISNYC we should all be down to earth. don't none of us walk on water  I'm just some horny nerd trying to find my way thru life lol","happiness"
1694034885,"@roel247 Thank you good sir, it has been a surprisingly good afternoon, very productive ","happiness"
1694035106,"Ay dios mio! 2 weeks left of college!!! AH CAN'T WAIT!! ","happiness"
1694035250,"@eltonmcmanus  &amp; to you matey ","happiness"
1694051730,"wlcome @johiw44 - i'm proud of my girlfriend ","happiness"
1694051754,"@beltranm hello  I'm up late playing on the internet. I love you! ","sadness"
1694052217,"@jnacool I dont understand sensex..but wow! ","happiness"
1694052230,"Good day today tomorrow will be even better ","happiness"
1694052339,"@djinfrared Sounds pretty cool. Great job man! ","happiness"
1694052542,"@jasonhoun Haha of course! That's my favorite album of all time ","happiness"
1694052824,"@EMarketingGuru Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy ","happiness"
1694052956,"dinner was awesome. Im so happy my mom enjoyed her bday  I was able to spoil her yay lol","happiness"
1694053293,"@QuestCon That gave me a great smile. Nice way to end the day. You are so right ","happiness"
1694053329,"lovely night of steve-o and family guy. off to bed. ","happiness"
1694053758,"@HOTTVampChick Excellent, he will never know, lmao. ","happiness"
1694054316,"1 more day! ","happiness"
1694054324,"@rajrikhy Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy ","happiness"
1694054592,"okay, really going now...STOP MAKING ME LAUGH LIKE THAT!!  ","happiness"
1694069083,"morning! just got my coffee ","happiness"
1694069827,"Headed up to WMC for the day. Hopefully I'll have enough time to swing by Chinatown on the way home. I'm in the mood for duck! ","happiness"
1694070005,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88","happiness"
1694070111,"it's a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp","happiness"
1694070445,"may the fourth be with you! happy star wars day ","happiness"
1694070931,"@Mandarific well on a day off you owe it to yourself to sleep in late ","happiness"
1694071045,"@AKAVirtualPA Everything and Nothing Hmmmmmmm ","sadness"
1694071364,"Storm system that looked to bring us rain today is going to miss us ","sadness"
1694071375,"Just got back from the karaoke bar in the metreon!!! Watching millionaire matchmaker ","happiness"
1694071525,"@dannnnnniiiie lol brandy and mr whiskers is on ","happiness"
1694071527,"@kirbis007 i trusted matt with my life in that picture. funnnn night though ","sadness"
1694071628,"@Karen230683 morning  hope u r well.. i'm off to bed soon!","happiness"
1694071705,"@pauliniunia its the best show EVER! ","happiness"
1694071887,"Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this ","happiness"
1694071904,"@barbsaka I love finding regional groups of Twitterers! Glad I could connect you with a few new people ","happiness"
1694071977,"The sun is shining ","happiness"
1694072031,"@amber_benson Loved it! You continue to delight us Amber.    Great job on the backing and the video by @adambusch. Kudos.","happiness"
1694072273,"ehh i need a break. gonna do 3pg essay 2m before work at 5. going to bed now. gym in the morning! nightttt ","happiness"
1694072300,"@jaackyx ha you'll do fine! just be positive!  &amp;aha i know huh. wht a long conversation. i remeber you and allyson did even lnger ones! x]","happiness"
1694072339,"@Amaury_Polanco Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy ","happiness"
1694072590,"@girlwhoshould but it's fun when they blatantly ignore the advice ","happiness"
1694072602,"@NileyLover09 well i`m a little bit sick but i`m fine ","sadness"
1694088968,"@DebPenner Deb,, I am looking forward to exploring simple=ology/Mark Joyner.  I'll be back in about 10 hours. ","happiness"
1694089040,"@DarryleP Am busy yes...But then always am. Hope you had a great time traveling.  Where did you go?  Welcome back!","happiness"
1694089331,"says everyone was busy  http://plurk.com/p/rou4v","sadness"
1694089392,"@StDAY Dude, that is eerie. Good song though, and a good movie.  ","happiness"
1694089664,"Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien ","sadness"
1694089674,"@jason_2008 Well, having to revise them!  Was to do some more gardening, now, I guess hoovering and some warcraft  Not played in a week !","happiness"
1694089784,"@emmyrossum ah  Hate it when that happens! The Race to Erase MS is this week. Are you going? ","sadness"
1694089797,"@SteffaniYu haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven't watched any ep yet.. hope it shows here soon!:p","happiness"
1694089816,"@gi_ri_ja good morning, It's nice to see you!   ","happiness"
1694089923,"@hot30 can you please have a short stakc competition ","sadness"
1694090040,"So happy that it's FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy's spirit...","happiness"
1694090166,"@cosmicgirlie good luck!! How exciting ","happiness"
1694090332,"lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!! ","happiness"
1694090333,"THiNKiNG 0f HiM  &lt;3","sadness"
1694090633,"Waking up early to go to the gym ","happiness"
1694090661,"@codingvictim nice to have you back ","happiness"
1694090773,"Having rice crispies this morning  Brings back some good memories!","happiness"
1694091007,"@AmineB perfect! ","happiness"
1694091125,"@CHIOMA_ yeeeee  Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!","happiness"
1694091675,"@mzjennx uhh, congrats for your two years anniversary ","happiness"
1694091952,"Off for a bit of a motorcycle trip today! ","happiness"
1694092000,"@janevans35 LOL I love my MacBook too. Oh and my iMac. Can't decide which I love more. OK 24&quot; iMac trumps 13&quot; MacBook ","happiness"
1694107135,": I love camp fires  I just wish the kids would try a bit harder to sing along ","sadness"
1694107150,"Laying on my bed. ONE spot smells like vanilla.  awesome","happiness"
1694107215,"@ohmoss curing le hangover from an epic night, bruised 'n battered from a hectic go-karting session. pretty satisfied thank you very much ","happiness"
1694107225,"Getting the FAB portraits ready to upload today ","happiness"
1694107586,"@MikeyAllStars  We are of like minds this evening , my dear!","happiness"
1694107628,"@myucan91 wahahahaha!! i wanna naaaaa!!! well...hapit na i guess. hahahaha ) yes, now we all know!!! hahahaha lol ) NARN! haha joke ","happiness"
1694108124,"it's raining here  i'm stuck inside working today so i'd probably be peed off if it was sunny outside, i'm now ok with the rain ","sadness"
1694108411,"@miguellf we want ot protect MoleskineÃ¯Â¿Â½ notebooks worldwide. That is all. ","sadness"
1694108429,"@ChageAUS fiscally responsible is fiscally over rated ","sadness"
1694108750,"Yay! Good way to end the night.   ","happiness"
1694108935,"chillin with christina and diana ","happiness"
1694109080,"@joek949 I'm okay thanks. No job yet but I'll keep going until I get one! Are you actually following me yet BTW? ","happiness"
1694109431,"@heyshanny I can't wait either!!!!! your so welcome  YAY!!!!!!!!!","happiness"
1694109554,"@larainefan She does especially Pink ones LOL  What beautiful creatures they are!","happiness"
1694110063,"@crazytwism haha.. good for you  ","happiness"
1694110100,"Bit of soul time 4 this mama  will visialize next living environent. Speak soon.","happiness"
1694110120,"@ProudKiwi thanks for the message - just worked out how to see them and reply! ","happiness"
1694110383,"@DavidArchie See you on may 16!! ","happiness"
1694110551,"in the airport!!!  only 8 hours til hoommee!","happiness"
1694110572,"Goodmorning tweedles  very happy mood, i think i will always be after this past weekend. lol vids of the 'BEYONCE WEEKND' coming soon. ","happiness"
1694110597,"went to eastgardens and saw a lot of hillsong pastors there Now im going to Nicks for dinner. Cant wait to talk to you soon @sherrymacs ","happiness"
1694110764,"nice weather today in Alex   ","happiness"
1694124903,"Oh what a beautiful morning and brekky in bed ","sadness"
1694125146,"Now I have to think of things to say    And before that I have to make super chunk chocolate muffins with my kids ","happiness"
1694125842,"@shakedxit23 I'll save you ","happiness"
1694125872,"i'm bored @freakinspecial: hope your wlan will go today! ","sadness"
1694126098,"Is ending the day with another walk nice walk and then some gelato ","happiness"
1694126320,"just woke up with a cat in my face  haha  ","happiness"
1694126491,"Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc","happiness"
1694126566,"Heeey, we won ice hockey....we are winners!! ","happiness"
1694126641,"@marismith - just took over the #1 Most Endorsed spot on twindexx.com - thanks to the endorsement by @danholmesiMIND ","happiness"
1694126686,"finally leaving this place! woohoo! school time! ","happiness"
1694127055,"@Lauratheexpat isn't a bit of little britain in all of us? ","happiness"
1694127260,"@pandalion WOW! Totally awesome! Action Guinea Pigs! Want to go and see it now, NOW! Do you think we'd be allowed to take Lance? ","happiness"
1694127478,"@threatbot It's going to be a fun night and I'm helping host it!!! ","happiness"
1694128167,"Aw I wish I was in Ireland  @neilhimself","sadness"
1694128246,"@xMyrthe you writing fanfic? me read! ","happiness"
1694128279,"Happy Star Wars Day, may the 4th be with you  my lil' 12yr old bro is at home playing with a lego AT-AT and dozens of stormtroopers.","happiness"
1694128496,"@LoveLoyaltyLife Very impressive  I'm the same way. 100%","happiness"
1694128909,"1 lovely one before waking up ","happiness"
1694143672,"FINALLY have a working (subbed!) copy of Pika?Nichi.   Heeeee.","happiness"
1694144284,"@JonathanRKnight without ur tweets i feel lost hit me with something ","sadness"
1694144408,"mondays agenda: last class/final of the semester, work, sorority meeting, happy hour. ","happiness"
1694144431,"The tree-lined avenue,begins to fade from view,drowning past regrets, in tea and cigarettes,but I cant seem to forget,when you came along ","sadness"
1694144717,"yaayy, cannot wait for today girls!  gotta get dressed this early, because were going early!","happiness"
1694144724,"@orangeflowers  I've run out of earl grey, so having lemon tea instead, then whb for me too ","sadness"
1694144802,"Good morning ","happiness"
1694144905,"All moved in to our new apartment. So exciting ","happiness"
1694145054,"I  have always been a sucker for the sound of an acoustic guitar! ","happiness"
1694145125,"I AM OFFICIALLY CELEBRATING MY 400TH TWEET. Wow! I am so proud  Its great.","happiness"
1694145190,"Watched Kunguma poovum konjuma puravum... Liked it very much!  excellent cinematography!!!","happiness"
1694145252,"good morning world ","happiness"
1694145333,"@ohmonika babe text me your email address so i can send it over ","happiness"
1694145506,"loves it that the first Monday of May is a Bank Holiday!  http://plurk.com/p/roxar","happiness"
1694145632,"@emalyse David Aaronovitch is always worth making an exception for  (Good morning, by the way)","happiness"
1694145666,"If anyone know anyone that made aliyah with the help of Nefesh BNefesh please contact me. I would love to talk with them. ","happiness"
1694145956,"@girlsmadethis i want all kinds of designer suggestions darl  any and all. mens, womens, anything! formal/street/alternate. whatever! ","happiness"
1694146018,"It's raining that fine rain!!! U know the fine rain that wets you the most ","happiness"
1694146040,"Morning Ali a big thank you for yesterday love you always xxxx. You out on the bike today? Don't forget to get a helmet ok ","happiness"
1694146200,"@mjasenn i totally owe you a week of on-call duties.  i appreciate not having those while jill is in town ","happiness"
1694146383,"May the 4th be with you! Happy Star Wars Day twirps!  ROFL","happiness"
1694146588,"Going to shopping place thingie! BRB LATERZ! ","happiness"
1694146834,"@taufiqz I watched that too! I liked it ","happiness"
1694146884,"@kadambariyer thanks.. that was quick.. ","happiness"
1694146999,"@flickstack hehe i will never thorw out these shoes  i'm listening to varsity fanclub surprise surprise  sway sway baby is awesome ","happiness"
1694147072,"@rosieroserosie can't believe i wasn't following you! am now  have an anatomy prac tmw so tonight i'm all about structr of the lwr limb ","happiness"
1694147258,"thanks for the raspberry-Laced Vanilla Cake ","happiness"
1694147450,"@ddlovato Your second episode of Sonny WAC was on in New Zealand tonight. You were (and still are) AMAZING! ily  xx","happiness"
1694162235,"morning prayer meeting  how AMAZING is the gift of prayer!!!  i'm completely buzzing this morning! In christ alone my hope is found!","happiness"
1694162333,"@sabrinabryan hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too! ","happiness"
1694162399,"Up and washed  I'm clothing myself as I type xD WOOOO ","happiness"
1694162424,"@XoGraceoX hahaha im listening to SHES A LADY! haha ily FTSK    xx","happiness"
1694162473,"Happy Star Wars Day! May the 4th be with you  (via Nige the Goth)","happiness"
1694162593,"Morning all. First tea of the day, and just about to record the voiceover for a documentary about modern Druidry. Good times ","happiness"
1694162901,"@natalietran I don't like the term &quot;partner&quot; when it comes to relationships. It's too business like so that's my ugly word of the day ","sadness"
1694162958,"who has a day long text conversation? me. ","happiness"
1694163200,"@heatxsink SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM - never freu you zu frÃ¯Â¿Â½h ","sadness"
1694163210,"And the sun is back up again.  Could we have more of the kind of weather we had last January and February? I like jackets. ","happiness"
1694163287,"hahaha @IkeBot is SUCH nonsense ","happiness"
1694163485,"@nitadarling I see... ","sadness"
1694163630,"@khanserai I know how you feel!On the bright side, you're moving to a place where it would be appreciated!  Onwards and upwads! ","happiness"
1694163742,"@KevinRButters i was in chiangmai for a month last year during loy krathong. best festival ever. ","happiness"
1694164008,"http://tinyurl.com/d7tb38 Nice Photoshop Effects ","happiness"
1694164254,"@rhettroberts haha best thing about office birthdays hey ","happiness"
1694164428,"@zykloid Thanks! ","happiness"
1694164515,"Haha! just overheard on the us. 3 yrold to mom &quot;mom, I think I should learn to read today&quot; ","happiness"
1694164534,"@cheadlek Another one will be coming later in the week, i won a Westlife DVD on trademe, one that i have been after! ","happiness"
1694164781,"Awaiting to watch lfctv @ 10am  liverpool vs newcastle game from yesterday!","happiness"
1694164926,"@aimzsta hehehehe oh i love the Purate ENglish sooo much ","happiness"
1694165104,"Coffee didn't turn out good tiday but excellent! ","sadness"
1694165200,"@kkkrista only if we can cuddle afterwards. I like to cuddle after turning tricks on van buren ","sadness"
1694165268,"man.....i'm at a loss for words.....looks like i'ma get an unexpected graduation gift.....in a good way ","happiness"
1694165316,"@souravghosh Dreams give rise to reality. When they said I wouldn't   walk, my dream was to fly! Dream, Believe, Achieve! ","happiness"
1694165651,"@QUEENKAK oh thank you thank you! Was hoping the video will be online ","happiness"
1694165762,"my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.","happiness"
1694165965,"Star wars day! May the 4th be with you. ","happiness"
1694166341,"uploading a lot of photos... priceless memories ","happiness"
1694166509,"Chilling out listning to Seal!!  ","happiness"
1694166531,"@emjaystar haha thanks  yep definately a dream come true!  So excited the camera was shaking when i was taking a photo!","happiness"
1694166667,"after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.","happiness"
1694181614,"just watched slumdog millionaire  its soo goood i love it :] but its sad!","sadness"
1694181866,"ready to go to sleep... its too hot in my room, yey first time sleeping in that huge bed  excited!","happiness"
1694182075,"@ralfrottmann thank`s ... See? now I`m back on smiling ","happiness"
1694182110,"@tfollowers thanks 4 the folow ","happiness"
1694182149,"@jadeeisabel nah they were mine  @brydielonie had ones without fingers","happiness"
1694182289,"@Pon_and_Zi Thanks! I'm on my way now ","happiness"
1694182320,"i woke him up in the end. Got bored. ","happiness"
1694182474,"@petespencer Yeah,we say shite alot here. you say it as shiiite,rhyming with light ","happiness"
1694182490,"chill`N witH tHE BABEz ","happiness"
1694182823,"@CrystalJanee greaaat, do minee now pleaseeeeee ","happiness"
1694182937,"@jenkellytisdale  good luck  haha i loved your character in the bring it on: in it to win it  movie  ","sadness"
1694183010,"It's @andremichelle s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a 'hi' from the twittersphere would do some good ","sadness"
1694183692,"@JonathanRKnight G'night Jonathan! I tried to stay up, I really did. I can't wait till ur in my timezone! Will be so much easier then! ","sadness"
1694183724,"@jakeashley cheer up ","happiness"
1694183836,"Plans for today, cleaning, washing clothes &amp; cooking a Pork Dinner! Weather here is bit dull.  Hoorah for Bank Hols though ","sadness"
1694183880,"Watching Bleach ","happiness"
1694184129,"is having a cuppa and chilling... i lovebank holiday mondays ","happiness"
1694184207,"@kyleandjackieo what about Your Body by Tom Novy or Voodoo Child by Rogue Traders. They are from 04/05. Good memories from these songs ","happiness"
1694184370,"@misskittymarie Same here - events + writing songs. But I just finished my TMNT vs MMPR song, so I'm excited to record that on Wednesday ","happiness"
1694184582,"@missamanda yeah, i'll take care of it tonight/tomorrow  just pay me on the night, easy ","happiness"
1694184624,"Happy Birthday tooo meeee... Happy Birthday tooo meeee... ","happiness"
1694184826,"im really really excited  try this out guys!","happiness"
1694184896,"Hope I'm not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D'oro all!","happiness"
1694185038,"At walmart playing hide and seek. ","happiness"
1694200133,"just left work. inventory was way easy  and I got to put in my highschool musical 3 cd! it was amazing. goodnight goodnight everyone :]","happiness"
1694200295,"is up and ready ","sadness"
1694200368,"Oh yeaah.  we'll still be bffs  aha @Sadie_marie.","happiness"
1694200634,"is super happy at the new interest rate.  whoop whoop. ","happiness"
1694200760,"@lopezwilfred Yeah. Me too. Will lookout on your tweets too. Happy Tweeting ","happiness"
1694200876,"me 10 - 630, andrew 8 - 4. No idea about the rest, I think it was Ben and Princeton which could be fun  lol I'm going to be late ","happiness"
1694201029,"@DesignerDepot thanks for adding, no befriending, no, uh oh never mind, Thanks! ","sadness"
1694201060,"@puppaz that really sucks I feel bad for you at least I woke up at eight. ","sadness"
1694201104,"pool party at sherraton n brodi had  a blast! the friends made the evening bbqd at home with great conversation  funky n lifted day!!","happiness"
1694201236,"@itshazel wow five years? Congrats ","happiness"
1694201819,"I'm going home now. Have you seen my new twitter design? Quite....heavenly isn't it? ","happiness"
1694202497,"@Ciaee Yessir, yessir, three cheeks full. ","happiness"
1694202618,"@samanthuh MISS YOU TOO! Yes, I will  I'm usually free pag after dinner. Rarely during the day. Basta text text ","happiness"
1694203559,"Nothing like home-made paranthas for breakfast ","happiness"
1694203619,"@vewe haha. Hope U have a Great Laugh as Laughter is the Best Medicine ","happiness"
1694203681,"@HellenBach Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting 'in the flesh' too! ","happiness"
1694203765,"@DestriDoll sorry I didn't message you yet... I couldn't get my thoughts straight. But tomorrow I'll try  goodnight ","sadness"
1694203930,"drinking cordial  yes im bored","sadness"
1694203946,"I forgot I have lumpia and pancit in my fridge from last night! Yay ","happiness"
1694204019,"Hah! I saw the Wolverine last night!!! Now I can die happy, well not yet though, got a few things to get done first, but was my MoY ","happiness"
1694204195,"@sharlynnx aww thank you  so is yours xx","sadness"
1694204454,"@DonniesCupcake i bet they will be great bags! Can't wait! ","happiness"
1694218859,"@zef  the car illusin is Kool ","happiness"
1694219104,"Monday morning  Lots to go out.. just waiting for a mate to add a style to my table and im set ","happiness"
1694219613,"@giogadi Hey Luis, thanks!  I have Flash and my prof's code to thank for that.  *cough*  ","happiness"
1694219630,"@JavierChua Well I am on the RIGHT side of thirty ","sadness"
1694219737,"@joyee0720 Thanks PP! ","happiness"
1694219824,"@danijelabaron good morning from Lincolnshire. I could use some exercise also ","happiness"
1694219898,"Sometimes after a long weekend, you just need good conversation. thanks bro ","happiness"
1694219962,"Ginger biscuits rule !!! (by the way, I urgently need weight scales  )","sadness"
1694220014,"@danielleg1709 hahaha this is super late, but thank you!!   ","sadness"
1694220618,"anyone drive a newish diesel car? any advice on pros cons? not interested in old diesel cars, need recent model experience, eg SUV ","happiness"
1694221060,"Back in the office for a hectic week - but the weekend was awesome ","happiness"
1694221200,"Fast &amp; Furious = EXCELLENT movie.  And Andy is a great guy   Most of the time....  lol","sadness"
1694221360,"@ralphp eagerly anticipating twitpics ","happiness"
1694221609,"@donatoclassic me too ","happiness"
1694222218,"Ok so this shower has been calling my name for about an hour I think I'll indulge &amp; respond now while I allow Robin Thicke to serenade me ","happiness"
1694222598,"@timen Great idea ","happiness"
1694222699,"- It's time for Kathleen to go to bed... waaaaay past time. Don't expect to hear from me before noon. lol  Have a BLESSED morning. ","happiness"
1694222776,"new supernatural tonight! ","happiness"
1694236858,"@FaithfulChosen So-so, thanks  I've uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??","happiness"
1694237146,"about to go to acting school  yayay","happiness"
1694237384,"@peterjrday Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always ","happiness"
1694237428,"If anyone needs help with images, let me know and i will convo you the forum's link ","happiness"
1694237551,"@kevinriley Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*","happiness"
1694237789,"@MarieLuv ahh that would rock ","happiness"
1694237863,"@UncleCreepy (cont) a bastardized version of French? It's fun, believe me! ","sadness"
1694238022,"Rachmaninoff makes me a happy panda. ","happiness"
1694238126,"@Mintyboi i can smack your head for you ","happiness"
1694238269,"had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job ","sadness"
1694238984,"http://tinyurl.com/c4z6gn Wow.. Wow.. hope, i too get that sort of Guts in near future ","happiness"
1694239012,"@AnGee10 @malennaa yess... it's awesomee.. and u can follow ur love molly hahah....  now u can chat with us here!","happiness"
1694239131,"@wortje The bag looks stylish. Congrats! ","happiness"
1694239693,"well...gotta grab at least an hour and a half sleep before the girl's get up for school...gawd the life of multi-taskin'  night/mornin'","sadness"
1694239929,"@ksidney wolverine was GREAT!!!  a must see ","happiness"
